High_Quality,Low_Quality,Type
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_199.jpg,processed_images\noisy\kids_2_199.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_199.jpg,processed_images\underexposed\kids_2_199.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_199.jpg,processed_images\overexposed\kids_2_199.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_199.jpg,processed_images\compressed\kids_2_199.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_2.jpg,processed_images\low_resolution\kids_2_2.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_2.jpg,processed_images\noisy\kids_2_2.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_2.jpg,processed_images\underexposed\kids_2_2.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_2.jpg,processed_images\overexposed\kids_2_2.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_2.jpg,processed_images\compressed\kids_2_2.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_20.jpg,processed_images\low_resolution\kids_2_20.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_20.jpg,processed_images\noisy\kids_2_20.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_20.jpg,processed_images\underexposed\kids_2_20.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_20.jpg,processed_images\overexposed\kids_2_20.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_20.jpg,processed_images\compressed\kids_2_20.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_21.jpg,processed_images\low_resolution\kids_2_21.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_21.jpg,processed_images\noisy\kids_2_21.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_21.jpg,processed_images\underexposed\kids_2_21.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_21.jpg,processed_images\overexposed\kids_2_21.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_21.jpg,processed_images\compressed\kids_2_21.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_22.jpg,processed_images\low_resolution\kids_2_22.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_22.jpg,processed_images\noisy\kids_2_22.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_22.jpg,processed_images\underexposed\kids_2_22.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_22.jpg,processed_images\overexposed\kids_2_22.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_22.jpg,processed_images\compressed\kids_2_22.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_23.jpg,processed_images\low_resolution\kids_2_23.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_23.jpg,processed_images\noisy\kids_2_23.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_23.jpg,processed_images\underexposed\kids_2_23.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_23.jpg,processed_images\overexposed\kids_2_23.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_23.jpg,processed_images\compressed\kids_2_23.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_24.jpg,processed_images\low_resolution\kids_2_24.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_24.jpg,processed_images\noisy\kids_2_24.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_24.jpg,processed_images\underexposed\kids_2_24.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_24.jpg,processed_images\overexposed\kids_2_24.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_24.jpg,processed_images\compressed\kids_2_24.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_25.jpg,processed_images\low_resolution\kids_2_25.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_25.jpg,processed_images\noisy\kids_2_25.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_25.jpg,processed_images\underexposed\kids_2_25.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_25.jpg,processed_images\overexposed\kids_2_25.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_25.jpg,processed_images\compressed\kids_2_25.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_26.jpg,processed_images\low_resolution\kids_2_26.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_26.jpg,processed_images\noisy\kids_2_26.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_26.jpg,processed_images\underexposed\kids_2_26.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_26.jpg,processed_images\overexposed\kids_2_26.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_26.jpg,processed_images\compressed\kids_2_26.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_27.jpg,processed_images\low_resolution\kids_2_27.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_27.jpg,processed_images\noisy\kids_2_27.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_27.jpg,processed_images\underexposed\kids_2_27.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_27.jpg,processed_images\overexposed\kids_2_27.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_27.jpg,processed_images\compressed\kids_2_27.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_28.jpg,processed_images\low_resolution\kids_2_28.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_28.jpg,processed_images\noisy\kids_2_28.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_28.jpg,processed_images\underexposed\kids_2_28.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_28.jpg,processed_images\overexposed\kids_2_28.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_28.jpg,processed_images\compressed\kids_2_28.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_29.jpg,processed_images\low_resolution\kids_2_29.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_29.jpg,processed_images\noisy\kids_2_29.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_29.jpg,processed_images\underexposed\kids_2_29.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_29.jpg,processed_images\overexposed\kids_2_29.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_29.jpg,processed_images\compressed\kids_2_29.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_3.jpg,processed_images\low_resolution\kids_2_3.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_3.jpg,processed_images\noisy\kids_2_3.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_3.jpg,processed_images\underexposed\kids_2_3.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_3.jpg,processed_images\overexposed\kids_2_3.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_3.jpg,processed_images\compressed\kids_2_3.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_30.jpg,processed_images\low_resolution\kids_2_30.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_30.jpg,processed_images\noisy\kids_2_30.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_30.jpg,processed_images\underexposed\kids_2_30.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_30.jpg,processed_images\overexposed\kids_2_30.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_30.jpg,processed_images\compressed\kids_2_30.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_31.jpg,processed_images\low_resolution\kids_2_31.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_31.jpg,processed_images\noisy\kids_2_31.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_31.jpg,processed_images\underexposed\kids_2_31.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_31.jpg,processed_images\overexposed\kids_2_31.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_31.jpg,processed_images\compressed\kids_2_31.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_32.jpg,processed_images\low_resolution\kids_2_32.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_32.jpg,processed_images\noisy\kids_2_32.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_32.jpg,processed_images\underexposed\kids_2_32.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_32.jpg,processed_images\overexposed\kids_2_32.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_32.jpg,processed_images\compressed\kids_2_32.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_33.jpg,processed_images\low_resolution\kids_2_33.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_33.jpg,processed_images\noisy\kids_2_33.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_33.jpg,processed_images\underexposed\kids_2_33.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_33.jpg,processed_images\overexposed\kids_2_33.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_33.jpg,processed_images\compressed\kids_2_33.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_34.jpg,processed_images\low_resolution\kids_2_34.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_34.jpg,processed_images\noisy\kids_2_34.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_34.jpg,processed_images\underexposed\kids_2_34.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_34.jpg,processed_images\overexposed\kids_2_34.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_34.jpg,processed_images\compressed\kids_2_34.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_35.jpg,processed_images\low_resolution\kids_2_35.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_35.jpg,processed_images\noisy\kids_2_35.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_35.jpg,processed_images\underexposed\kids_2_35.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_35.jpg,processed_images\overexposed\kids_2_35.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_35.jpg,processed_images\compressed\kids_2_35.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_36.jpg,processed_images\low_resolution\kids_2_36.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_36.jpg,processed_images\noisy\kids_2_36.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_36.jpg,processed_images\underexposed\kids_2_36.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_36.jpg,processed_images\overexposed\kids_2_36.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_36.jpg,processed_images\compressed\kids_2_36.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_37.jpg,processed_images\low_resolution\kids_2_37.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_37.jpg,processed_images\noisy\kids_2_37.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_37.jpg,processed_images\underexposed\kids_2_37.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_37.jpg,processed_images\overexposed\kids_2_37.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_37.jpg,processed_images\compressed\kids_2_37.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_38.jpg,processed_images\low_resolution\kids_2_38.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_38.jpg,processed_images\noisy\kids_2_38.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_38.jpg,processed_images\underexposed\kids_2_38.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_38.jpg,processed_images\overexposed\kids_2_38.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_38.jpg,processed_images\compressed\kids_2_38.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_39.jpg,processed_images\low_resolution\kids_2_39.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_39.jpg,processed_images\noisy\kids_2_39.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_39.jpg,processed_images\underexposed\kids_2_39.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_39.jpg,processed_images\overexposed\kids_2_39.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_39.jpg,processed_images\compressed\kids_2_39.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_4.jpg,processed_images\low_resolution\kids_2_4.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_4.jpg,processed_images\noisy\kids_2_4.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_4.jpg,processed_images\underexposed\kids_2_4.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_4.jpg,processed_images\overexposed\kids_2_4.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_4.jpg,processed_images\compressed\kids_2_4.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_40.jpg,processed_images\low_resolution\kids_2_40.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_40.jpg,processed_images\noisy\kids_2_40.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_40.jpg,processed_images\underexposed\kids_2_40.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_40.jpg,processed_images\overexposed\kids_2_40.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_40.jpg,processed_images\compressed\kids_2_40.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_41.jpg,processed_images\low_resolution\kids_2_41.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_41.jpg,processed_images\noisy\kids_2_41.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_41.jpg,processed_images\underexposed\kids_2_41.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_41.jpg,processed_images\overexposed\kids_2_41.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\kids\kids_2_41.jpg,processed_images\compressed\kids_2_41.jpg,compressed
